title,year,genre,public_permission,duration_hr,duration_min,noted_imdb,movie_poster,play_trailer,movie_url
Hauru no ugoku shiro,2004,Animation,PG,1,59,8.2,https://www.imdb.com/title/tt0347149/mediaviewer/rm2848505089/?ref_=tt_ov_i,https://www.imdb.com/video/vi3502817561?playlistId=tt0347149&ref_=tt_ov_vi,https://www.imdb.com/title/tt0347149/
Twelve Monkeys,1995,Mystery,R,2,9,8.0,https://www.imdb.com/title/tt0114746/mediaviewer/rm267521536/?ref_=tt_ov_i,https://www.imdb.com/video/vi3214197017?playlistId=tt0114746&ref_=tt_ov_vi,https://www.imdb.com/title/tt0114746/
Kimi no na wa.,2016,Animation,TV-PG,1,46,8.4,https://www.imdb.com/title/tt5311514/mediaviewer/rm3216783616/?ref_=tt_ov_i,https://www.imdb.com/video/vi1705097753?playlistId=tt5311514&ref_=tt_ov_vi,https://www.imdb.com/title/tt5311514/
El laberinto del fauno,2006,Drama,R,1,58,8.2,https://www.imdb.com/title/tt0457430/mediaviewer/rm763291393/?ref_=tt_ov_i,https://www.imdb.com/video/vi1876343321?playlistId=tt0457430&ref_=tt_ov_vi,https://www.imdb.com/title/tt0457430/
Superbad,2007,Comedy,R,1,53,7.6,https://www.imdb.com/title/tt0829482/mediaviewer/rm1868010240/?ref_=tt_ov_i,https://www.imdb.com/video/vi1602730521?playlistId=tt0829482&ref_=tt_ov_vi,https://www.imdb.com/title/tt0829482/
The Curious Case of Benjamin Button,2008,Drama,PG-13,2,46,7.8,https://www.imdb.com/title/tt0421715/mediaviewer/rm3945676288/?ref_=tt_ov_i,https://www.imdb.com/video/vi2171469849?playlistId=tt0421715&ref_=tt_ov_vi,https://www.imdb.com/title/tt0421715/
The Mitchells vs the Machines,2021,Animation,PG,1,53,7.6,https://www.imdb.com/title/tt7979580/mediaviewer/rm3555190017/?ref_=tt_ov_i,https://www.imdb.com/video/vi4035100697?playlistId=tt7979580&ref_=tt_ov_vi,https://www.imdb.com/title/tt7979580/
Rush,2013,Action,R,2,3,8.1,https://www.imdb.com/title/tt1979320/mediaviewer/rm2834697472/?ref_=tt_ov_i,https://www.imdb.com/video/vi1998301465?playlistId=tt1979320&ref_=tt_ov_vi,https://www.imdb.com/title/tt1979320/
Hell or High Water,2016,Action,R,1,42,7.6,https://www.imdb.com/title/tt2582782/mediaviewer/rm3351449600/?ref_=tt_ov_i,https://www.imdb.com/video/vi2199959321?playlistId=tt2582782&ref_=tt_ov_vi,https://www.imdb.com/title/tt2582782/
Psycho,1960,Horror,R,1,49,8.5,https://www.imdb.com/title/tt0054215/mediaviewer/rm1902135552/?ref_=tt_ov_i,https://www.imdb.com/video/vi607099161?playlistId=tt0054215&ref_=tt_ov_vi,https://www.imdb.com/title/tt0054215/
The Empire Strikes Back,1980,Action,PG,2,4,8.7,https://www.imdb.com/title/tt0080684/mediaviewer/rm3114097664/?ref_=tt_ov_i,https://www.imdb.com/video/vi221753881?playlistId=tt0080684&ref_=tt_ov_vi,https://www.imdb.com/title/tt0080684/
Star Wars: Episode III - Revenge of the Sith,2005,Action,PG-13,2,20,7.6,https://www.imdb.com/title/tt0121766/mediaviewer/rm4094016256/?ref_=tt_ov_i,https://www.imdb.com/video/vi1199619865?playlistId=tt0121766&ref_=tt_ov_vi,https://www.imdb.com/title/tt0121766/
La vie d'Adèle,2013,Drama,NC-17,3,,7.7,https://www.imdb.com/title/tt2278871/mediaviewer/rm1782832896/?ref_=tt_ov_i,https://www.imdb.com/video/vi3132668697?playlistId=tt2278871&ref_=tt_ov_vi,https://www.imdb.com/title/tt2278871/
American History X,1998,Drama,R,1,59,8.5,https://www.imdb.com/title/tt0120586/mediaviewer/rm15519489/?ref_=tt_ov_i,https://www.imdb.com/video/vi854001177?playlistId=tt0120586&ref_=tt_ov_vi,https://www.imdb.com/title/tt0120586/
Kick-Ass,2010,Action,R,1,57,7.6,https://www.imdb.com/title/tt1250777/mediaviewer/rm633638656/?ref_=tt_ov_i,https://www.imdb.com/video/vi1572603673?playlistId=tt1250777&ref_=tt_ov_vi,https://www.imdb.com/title/tt1250777/
Jaws,1975,Adventure,PG,2,4,8.1,https://www.imdb.com/title/tt0073195/mediaviewer/rm1449540864/?ref_=tt_ov_i,https://www.imdb.com/video/vi4242122009?playlistId=tt0073195&ref_=tt_ov_vi,https://www.imdb.com/title/tt0073195/
The Pianist,2002,Biography,R,2,30,8.5,https://www.imdb.com/title/tt0253474/mediaviewer/rm902038272/?ref_=tt_ov_i,https://www.imdb.com/video/vi988938521?playlistId=tt0253474&ref_=tt_ov_vi,https://www.imdb.com/title/tt0253474/
The Revenant,2015,Action,R,2,36,8.0,https://www.imdb.com/title/tt1663202/mediaviewer/rm1354918144/?ref_=tt_ov_i,https://www.imdb.com/video/vi3857035801?playlistId=tt1663202&ref_=tt_ov_vi,https://www.imdb.com/title/tt1663202/
Toy Story,1995,Animation,G,1,21,8.3,https://www.imdb.com/title/tt0114709/mediaviewer/rm3813007616/?ref_=tt_ov_i,https://www.imdb.com/video/vi2052129305?playlistId=tt0114709&ref_=tt_ov_vi,https://www.imdb.com/title/tt0114709/
The Terminator,1984,Action,R,1,47,8.1,https://www.imdb.com/title/tt0088247/mediaviewer/rm774208512/?ref_=tt_ov_i,https://www.imdb.com/video/vi815316505?playlistId=tt0088247&ref_=tt_ov_vi,https://www.imdb.com/title/tt0088247/
Warrior,2011,Action,PG-13,2,20,8.2,https://www.imdb.com/title/tt1291584/mediaviewer/rm3695229952/?ref_=tt_ov_i,https://www.imdb.com/video/vi339320089?playlistId=tt1291584&ref_=tt_ov_vi,https://www.imdb.com/title/tt1291584/
Sin City,2005,Crime,R,2,4,8.0,https://www.imdb.com/title/tt0401792/mediaviewer/rm1518541056/?ref_=tt_ov_i,https://www.imdb.com/video/vi667983385?playlistId=tt0401792&ref_=tt_ov_vi,https://www.imdb.com/title/tt0401792/
Druk,2020,Comedy,Not Rated,1,57,7.7,https://www.imdb.com/title/tt10288566/mediaviewer/rm2065882113/?ref_=tt_ov_i,https://www.imdb.com/video/vi4070162713?playlistId=tt10288566&ref_=tt_ov_vi,https://www.imdb.com/title/tt10288566/
Reservoir Dogs,1992,Crime,R,1,39,8.3,https://www.imdb.com/title/tt0105236/mediaviewer/rm1533490688/?ref_=tt_ov_i,https://www.imdb.com/video/vi3028484377?playlistId=tt0105236&ref_=tt_ov_vi,https://www.imdb.com/title/tt0105236/
Star Trek,2009,Action,PG-13,2,7,7.9,https://www.imdb.com/title/tt0796366/mediaviewer/rm101944320/?ref_=tt_ov_i,https://www.imdb.com/video/vi1761608473?playlistId=tt0796366&ref_=tt_ov_vi,https://www.imdb.com/title/tt0796366/
American Gangster,2007,Biography,R,2,37,7.8,https://www.imdb.com/title/tt0765429/mediaviewer/rm2796824064/?ref_=tt_ov_i,https://www.imdb.com/video/vi3216048409?playlistId=tt0765429&ref_=tt_ov_vi,https://www.imdb.com/title/tt0765429/
Catch Me If You Can,2002,Biography,PG-13,2,21,8.1,https://www.imdb.com/title/tt0264464/mediaviewer/rm3911489536/?ref_=tt_ov_i,https://www.imdb.com/video/vi1220346137?playlistId=tt0264464&ref_=tt_ov_vi,https://www.imdb.com/title/tt0264464/
Training Day,2001,Action,R,2,2,7.7,https://www.imdb.com/title/tt0139654/mediaviewer/rm1018705920/?ref_=tt_ov_i,https://www.imdb.com/video/vi671023385?playlistId=tt0139654&ref_=tt_ov_vi,https://www.imdb.com/title/tt0139654/
Captain America: Civil War,2016,Action,PG-13,2,27,7.8,https://www.imdb.com/title/tt3498820/mediaviewer/rm3218348288/?ref_=tt_ov_i,https://www.imdb.com/video/vi174044441?playlistId=tt3498820&ref_=tt_ov_vi,https://www.imdb.com/title/tt3498820/
The Perks of Being a Wallflower,2012,Drama,PG-13,1,43,8.0,https://www.imdb.com/title/tt1659337/mediaviewer/rm2134748161/?ref_=tt_ov_i,https://www.imdb.com/video/vi1460642329?playlistId=tt1659337&ref_=tt_ov_vi,https://www.imdb.com/title/tt1659337/
True Romance,1993,Crime,R,1,59,7.9,https://www.imdb.com/title/tt0108399/mediaviewer/rm3132443904/?ref_=tt_ov_i,https://www.imdb.com/video/vi4110352665?playlistId=tt0108399&ref_=tt_ov_vi,https://www.imdb.com/title/tt0108399/
The Hateful Eight,2015,Crime,R,2,48,7.8,https://www.imdb.com/title/tt3460252/mediaviewer/rm2736055040/?ref_=tt_ov_i,https://www.imdb.com/video/vi2079306521?playlistId=tt3460252&ref_=tt_ov_vi,https://www.imdb.com/title/tt3460252/
2001: A Space Odyssey,1968,Adventure,G,2,29,8.3,https://www.imdb.com/title/tt0062622/mediaviewer/rm3872284416/?ref_=tt_ov_i,https://www.imdb.com/video/vi2674767897?playlistId=tt0062622&ref_=tt_ov_vi,https://www.imdb.com/title/tt0062622/
Casino,1995,Crime,R,2,58,8.2,https://www.imdb.com/title/tt0112641/mediaviewer/rm3748798208/?ref_=tt_ov_i,https://www.imdb.com/video/vi1035796761?playlistId=tt0112641&ref_=tt_ov_vi,https://www.imdb.com/title/tt0112641/
The Incredibles,2004,Animation,PG,1,55,8.0,https://www.imdb.com/title/tt0317705/mediaviewer/rm915381504/?ref_=tt_ov_i,https://www.imdb.com/video/vi2963250457?playlistId=tt0317705&ref_=tt_ov_vi,https://www.imdb.com/title/tt0317705/
The Girl with the Dragon Tattoo,2011,Crime,R,2,38,7.8,https://www.imdb.com/title/tt1568346/mediaviewer/rm1878306816/?ref_=tt_ov_i,https://www.imdb.com/video/vi3830160409?playlistId=tt1568346&ref_=tt_ov_vi,https://www.imdb.com/title/tt1568346/
Idi i smotri,1985,Drama,Not Rated,2,22,8.4,https://www.imdb.com/title/tt0091251/mediaviewer/rm4153560320/?ref_=tt_ov_i,https://www.imdb.com/video/vi129958169?playlistId=tt0091251&ref_=tt_ov_vi,https://www.imdb.com/title/tt0091251/
The Blind Side,2009,Biography,PG-13,2,9,7.6,https://www.imdb.com/title/tt0878804/mediaviewer/rm3647637760/?ref_=tt_ov_i,https://www.imdb.com/video/vi2724005145?playlistId=tt0878804&ref_=tt_ov_vi,https://www.imdb.com/title/tt0878804/
Terminator 2: Judgment Day,1991,Action,R,2,17,8.6,https://www.imdb.com/title/tt0103064/mediaviewer/rm1982141440/?ref_=tt_ov_i,https://www.imdb.com/video/vi2748889369?playlistId=tt0103064&ref_=tt_ov_vi,https://www.imdb.com/title/tt0103064/
Almost Famous,2000,Adventure,R,2,2,7.9,https://www.imdb.com/title/tt0181875/mediaviewer/rm1955203584/?ref_=tt_ov_i,https://www.imdb.com/video/vi2943458841?playlistId=tt0181875&ref_=tt_ov_vi,https://www.imdb.com/title/tt0181875/
Willy Wonka & the Chocolate Factory,1971,Family,G,1,40,7.8,https://www.imdb.com/title/tt0067992/mediaviewer/rm1141721600/?ref_=tt_ov_i,https://www.imdb.com/video/vi3360079641?playlistId=tt0067992&ref_=tt_ov_vi,https://www.imdb.com/title/tt0067992/
L.A. Confidential,1997,Crime,R,2,18,8.3,https://www.imdb.com/title/tt0119488/mediaviewer/rm3227529472/?ref_=tt_ov_i,https://www.imdb.com/video/vi1124073497?playlistId=tt0119488&ref_=tt_ov_vi,https://www.imdb.com/title/tt0119488/
"Il buono, il brutto, il cattivo",1966,Adventure,R,2,41,8.8,https://www.imdb.com/title/tt0060196/mediaviewer/rm1383786241/?ref_=tt_ov_i,https://www.imdb.com/video/vi3416964889?playlistId=tt0060196&ref_=tt_ov_vi,https://www.imdb.com/title/tt0060196/
A Beautiful Mind,2001,Biography,PG-13,2,15,8.2,https://www.imdb.com/title/tt0268978/mediaviewer/rm3910404352/?ref_=tt_ov_i,https://www.imdb.com/video/vi1801239321?playlistId=tt0268978&ref_=tt_ov_vi,https://www.imdb.com/title/tt0268978/
Donnie Brasco,1997,Biography,R,2,7,7.7,https://www.imdb.com/title/tt0119008/mediaviewer/rm1533234176/?ref_=tt_ov_i,https://www.imdb.com/video/vi3768189721?playlistId=tt0119008&ref_=tt_ov_vi,https://www.imdb.com/title/tt0119008/
The Social Network,2010,Biography,PG-13,2,,7.8,https://www.imdb.com/title/tt1285016/mediaviewer/rm880244480/?ref_=tt_ov_i,https://www.imdb.com/video/vi4152690201?playlistId=tt1285016&ref_=tt_ov_vi,https://www.imdb.com/title/tt1285016/
Stardust,2007,Adventure,PG-13,2,7,7.6,https://www.imdb.com/title/tt0486655/mediaviewer/rm662867200/?ref_=tt_ov_i,https://www.imdb.com/video/vi4018471193?playlistId=tt0486655&ref_=tt_ov_vi,https://www.imdb.com/title/tt0486655/
The Hobbit: An Unexpected Journey,2012,Adventure,PG-13,2,49,7.8,https://www.imdb.com/title/tt0903624/mediaviewer/rm3577719808/?ref_=tt_ov_i,https://www.imdb.com/video/vi650683417?playlistId=tt0903624&ref_=tt_ov_vi,https://www.imdb.com/title/tt0903624/
About Time,2013,Comedy,R,2,3,7.8,https://www.imdb.com/title/tt2194499/mediaviewer/rm3036522240/?ref_=tt_ov_i,https://www.imdb.com/video/vi802400281?playlistId=tt2194499&ref_=tt_ov_vi,https://www.imdb.com/title/tt2194499/
Once Upon a Time in America,1984,Crime,R,3,49,8.3,https://www.imdb.com/title/tt0087843/mediaviewer/rm480514304/?ref_=tt_ov_i,https://www.imdb.com/video/vi2777395225?playlistId=tt0087843&ref_=tt_ov_vi,https://www.imdb.com/title/tt0087843/
Ocean's Eleven,2001,Crime,PG-13,1,56,7.7,https://www.imdb.com/title/tt0240772/mediaviewer/rm3370325760/?ref_=tt_ov_i,https://www.imdb.com/video/vi1822294297?playlistId=tt0240772&ref_=tt_ov_vi,https://www.imdb.com/title/tt0240772/
La La Land,2016,Comedy,PG-13,2,8,8.0,https://www.imdb.com/title/tt3783958/mediaviewer/rm3967749632/?ref_=tt_ov_i,https://www.imdb.com/video/vi2514728473?playlistId=tt3783958&ref_=tt_ov_vi,https://www.imdb.com/title/tt3783958/
Rogue One,2016,Action,PG-13,2,13,7.8,https://www.imdb.com/title/tt3748528/mediaviewer/rm465044224/?ref_=tt_ov_i,https://www.imdb.com/video/vi830387737?playlistId=tt3748528&ref_=tt_ov_vi,https://www.imdb.com/title/tt3748528/
Zootopia,2016,Animation,PG,1,48,8.0,https://www.imdb.com/title/tt2948356/mediaviewer/rm3116491008/?ref_=tt_ov_i,https://www.imdb.com/video/vi934327577?playlistId=tt2948356&ref_=tt_ov_vi,https://www.imdb.com/title/tt2948356/
Cidade de Deus,2002,Crime,R,2,10,8.6,https://www.imdb.com/title/tt0317248/mediaviewer/rm1021136128/?ref_=tt_ov_i,https://www.imdb.com/video/vi1783208985?playlistId=tt0317248&ref_=tt_ov_vi,https://www.imdb.com/title/tt0317248/
The Help,2011,Drama,PG-13,2,26,8.1,https://www.imdb.com/title/tt1454029/mediaviewer/rm925546496/?ref_=tt_ov_i,https://www.imdb.com/video/vi809278745?playlistId=tt1454029&ref_=tt_ov_vi,https://www.imdb.com/title/tt1454029/
Wind River,2017,Crime,R,1,47,7.7,https://www.imdb.com/title/tt5362988/mediaviewer/rm195766528/?ref_=tt_ov_i,https://www.imdb.com/video/vi3821713689?playlistId=tt5362988&ref_=tt_ov_vi,https://www.imdb.com/title/tt5362988/
The Last Picture Show,1971,Drama,R,1,58,8.0,https://www.imdb.com/title/tt0067328/mediaviewer/rm2705329408/?ref_=tt_ov_i,https://www.imdb.com/video/vi2180317465?playlistId=tt0067328&ref_=tt_ov_vi,https://www.imdb.com/title/tt0067328/
Braveheart,1995,Biography,R,2,58,8.4,https://www.imdb.com/title/tt0112573/mediaviewer/rm3170786816/?ref_=tt_ov_i,https://www.imdb.com/video/vi2874063641?playlistId=tt0112573&ref_=tt_ov_vi,https://www.imdb.com/title/tt0112573/
Harry Potter and the Deathly Hallows: Part 1,2010,Adventure,PG-13,2,26,7.7,https://www.imdb.com/title/tt0926084/mediaviewer/rm706774528/?ref_=tt_ov_i,https://www.imdb.com/video/vi1023514905?playlistId=tt0926084&ref_=tt_ov_vi,https://www.imdb.com/title/tt0926084/
Guardians of the Galaxy Vol. 2,2017,Action,PG-13,2,16,7.6,https://www.imdb.com/title/tt3896198/mediaviewer/rm2476380417/?ref_=tt_ov_i,https://www.imdb.com/video/vi3076896281?playlistId=tt3896198&ref_=tt_ov_vi,https://www.imdb.com/title/tt3896198/
Atonement,2007,Drama,R,2,3,7.8,https://www.imdb.com/title/tt0783233/mediaviewer/rm3829748224/?ref_=tt_ov_i,https://www.imdb.com/video/vi3836805401?playlistId=tt0783233&ref_=tt_ov_vi,https://www.imdb.com/title/tt0783233/
Memento,2000,Mystery,R,1,53,8.4,https://www.imdb.com/title/tt0209144/mediaviewer/rm655365120/?ref_=tt_ov_i,https://www.imdb.com/video/vi3220356889?playlistId=tt0209144&ref_=tt_ov_vi,https://www.imdb.com/title/tt0209144/
V for Vendetta,2005,Action,R,2,12,8.2,https://www.imdb.com/title/tt0434409/mediaviewer/rm1691979008/?ref_=tt_ov_i,https://www.imdb.com/video/vi4276093209?playlistId=tt0434409&ref_=tt_ov_vi,https://www.imdb.com/title/tt0434409/
The Sixth Sense,1999,Drama,PG-13,1,47,8.2,https://www.imdb.com/title/tt0167404/mediaviewer/rm2099059456/?ref_=tt_ov_i,https://www.imdb.com/video/vi1906613529?playlistId=tt0167404&ref_=tt_ov_vi,https://www.imdb.com/title/tt0167404/
Man on Fire,2004,Action,R,2,26,7.7,https://www.imdb.com/title/tt0328107/mediaviewer/rm2271150592/?ref_=tt_ov_i,https://www.imdb.com/video/vi815268121?playlistId=tt0328107&ref_=tt_ov_vi,https://www.imdb.com/title/tt0328107/
Ah-ga-ssi,2016,Drama,Not Rated,2,25,8.1,https://www.imdb.com/title/tt4016934/mediaviewer/rm1566347521/?ref_=tt_ov_i,https://www.imdb.com/video/vi3452614681?playlistId=tt4016934&ref_=tt_ov_vi,https://www.imdb.com/title/tt4016934/
Moana,2016,Animation,PG,1,47,7.6,https://www.imdb.com/title/tt3521164/mediaviewer/rm618728448/?ref_=tt_ov_i,https://www.imdb.com/video/vi2813048345?playlistId=tt3521164&ref_=tt_ov_vi,https://www.imdb.com/title/tt3521164/
Zodiac,2007,Crime,R,2,37,7.7,https://www.imdb.com/title/tt0443706/mediaviewer/rm3361097728/?ref_=tt_ov_i,https://www.imdb.com/video/vi1390412057?playlistId=tt0443706&ref_=tt_ov_vi,https://www.imdb.com/title/tt0443706/
Airplane!,1980,Comedy,PG,1,28,7.7,https://www.imdb.com/title/tt0080339/mediaviewer/rm1610833408/?ref_=tt_ov_i,https://www.imdb.com/video/vi829407001?playlistId=tt0080339&ref_=tt_ov_vi,https://www.imdb.com/title/tt0080339/
Star Wars: Episode VII - The Force Awakens,2015,Action,PG-13,2,18,7.8,https://www.imdb.com/title/tt2488496/mediaviewer/rm527556608/?ref_=tt_ov_i,https://www.imdb.com/video/vi2762323481?playlistId=tt2488496&ref_=tt_ov_vi,https://www.imdb.com/title/tt2488496/
Ferris Bueller's Day Off,1986,Comedy,PG-13,1,43,7.8,https://www.imdb.com/title/tt0091042/mediaviewer/rm4100659200/?ref_=tt_ov_i,https://www.imdb.com/video/vi2005514777?playlistId=tt0091042&ref_=tt_ov_vi,https://www.imdb.com/title/tt0091042/
Harry Potter and the Prisoner of Azkaban,2004,Adventure,PG,2,22,7.9,https://www.imdb.com/title/tt0304141/mediaviewer/rm3241184256/?ref_=tt_ov_i,https://www.imdb.com/video/vi2007761177?playlistId=tt0304141&ref_=tt_ov_vi,https://www.imdb.com/title/tt0304141/
The Notebook,2004,Drama,PG-13,2,3,7.8,https://www.imdb.com/title/tt0332280/mediaviewer/rm1153669376/?ref_=tt_ov_i,https://www.imdb.com/video/vi2603746073?playlistId=tt0332280&ref_=tt_ov_vi,https://www.imdb.com/title/tt0332280/
Snatch,2000,Comedy,R,1,44,8.3,https://www.imdb.com/title/tt0208092/mediaviewer/rm1248859904/?ref_=tt_ov_i,https://www.imdb.com/video/vi1558577433?playlistId=tt0208092&ref_=tt_ov_vi,https://www.imdb.com/title/tt0208092/
Dead Poets Society,1989,Comedy,PG,2,8,8.1,https://www.imdb.com/title/tt0097165/mediaviewer/rm1115750912/?ref_=tt_ov_i,https://www.imdb.com/video/vi3484270361?playlistId=tt0097165&ref_=tt_ov_vi,https://www.imdb.com/title/tt0097165/
Watchmen,2009,Action,R,2,42,7.6,https://www.imdb.com/title/tt0409459/mediaviewer/rm2931438848/?ref_=tt_ov_i,https://www.imdb.com/video/vi240565017?playlistId=tt0409459&ref_=tt_ov_vi,https://www.imdb.com/title/tt0409459/
"Lock, Stock and Two Smoking Barrels",1998,Action,R,1,47,8.2,https://www.imdb.com/title/tt0120735/mediaviewer/rm1138956032/?ref_=tt_ov_i,https://www.imdb.com/video/vi2274558233?playlistId=tt0120735&ref_=tt_ov_vi,https://www.imdb.com/title/tt0120735/
Drive,2011,Action,R,1,40,7.8,https://www.imdb.com/title/tt0780504/mediaviewer/rm1089084160/?ref_=tt_ov_i,https://www.imdb.com/video/vi2772212761?playlistId=tt0780504&ref_=tt_ov_vi,https://www.imdb.com/title/tt0780504/
The Grand Budapest Hotel,2014,Adventure,R,1,39,8.1,https://www.imdb.com/title/tt2278388/mediaviewer/rm1834474496/?ref_=tt_ov_i,https://www.imdb.com/video/vi1157933593?playlistId=tt2278388&ref_=tt_ov_vi,https://www.imdb.com/title/tt2278388/
The Avengers,2012,Action,PG-13,2,23,8.0,https://www.imdb.com/title/tt0848228/mediaviewer/rm3955117056/?ref_=tt_ov_i,https://www.imdb.com/video/vi1891149081?playlistId=tt0848228&ref_=tt_ov_vi,https://www.imdb.com/title/tt0848228/
Jagten,2012,Drama,R,1,55,8.3,https://www.imdb.com/title/tt2106476/mediaviewer/rm1362146304/?ref_=tt_ov_i,https://www.imdb.com/video/vi2244519449?playlistId=tt2106476&ref_=tt_ov_vi,https://www.imdb.com/title/tt2106476/
The Big Short,2015,Biography,R,2,10,7.8,https://www.imdb.com/title/tt1596363/mediaviewer/rm3249474304/?ref_=tt_ov_i,https://www.imdb.com/video/vi1593618969?playlistId=tt1596363&ref_=tt_ov_vi,https://www.imdb.com/title/tt1596363/
Black Swan,2010,Drama,R,1,48,8.0,https://www.imdb.com/title/tt0947798/mediaviewer/rm1503101184/?ref_=tt_ov_i,https://www.imdb.com/video/vi3985807385?playlistId=tt0947798&ref_=tt_ov_vi,https://www.imdb.com/title/tt0947798/
What We Do in the Shadows,2014,Comedy,R,1,26,7.6,https://www.imdb.com/title/tt3416742/mediaviewer/rm3645121536/?ref_=tt_ov_i,https://www.imdb.com/video/vi2303242009?playlistId=tt3416742&ref_=tt_ov_vi,https://www.imdb.com/title/tt3416742/
Arrival,2016,Drama,PG-13,1,56,7.9,https://www.imdb.com/title/tt2543164/mediaviewer/rm3938516992/?ref_=tt_ov_i,https://www.imdb.com/video/vi4225807897?playlistId=tt2543164&ref_=tt_ov_vi,https://www.imdb.com/title/tt2543164/
Nightcrawler,2014,Crime,R,1,57,7.8,https://www.imdb.com/title/tt2872718/mediaviewer/rm2339711744/?ref_=tt_ov_i,https://www.imdb.com/video/vi4179799833?playlistId=tt2872718&ref_=tt_ov_vi,https://www.imdb.com/title/tt2872718/
Deadpool 2,2018,Action,R,1,59,7.7,https://www.imdb.com/title/tt5463162/mediaviewer/rm1218472448/?ref_=tt_ov_i,https://www.imdb.com/video/vi2984557081?playlistId=tt5463162&ref_=tt_ov_vi,https://www.imdb.com/title/tt5463162/
Shutter Island,2010,Mystery,R,2,18,8.2,https://www.imdb.com/title/tt1130884/mediaviewer/rm1814907136/?ref_=tt_ov_i,https://www.imdb.com/video/vi4064281?playlistId=tt1130884&ref_=tt_ov_vi,https://www.imdb.com/title/tt1130884/
Casino Royale,2006,Action,PG-13,2,24,8.0,https://www.imdb.com/title/tt0381061/mediaviewer/rm3667992064/?ref_=tt_ov_i,https://www.imdb.com/video/vi1859520025?playlistId=tt0381061&ref_=tt_ov_vi,https://www.imdb.com/title/tt0381061/
Aliens,1986,Action,R,2,17,8.4,https://www.imdb.com/title/tt0090605/mediaviewer/rm490960896/?ref_=tt_ov_i,https://www.imdb.com/video/vi368744473?playlistId=tt0090605&ref_=tt_ov_vi,https://www.imdb.com/title/tt0090605/
